Stages_Data
Metric
Time,Kilometers,KPH,Watts,HR,RPM
103:02,58.01,36.53,216,154,97
103:03,58.02,36.35,213,154,97
103:04,58.03,35.50,200,154,97
103:05,58.04,35.55,201,154,97
103:06,58.05,35.76,204,154,97
103:07,58.06,34.68,188,154,95
103:08,58.07,36.53,216,154,95
103:09,58.08,35.90,206,153,96
103:10,58.09,35.36,198,153,96
103:11,58.10,36.61,217,153,97
103:12,58.11,36.16,210,153,97
103:13,58.12,36.23,211,153,97
103:14,58.13,35.95,207,153,96
103:15,58.14,35.63,202,152,96
103:16,58.15,35.63,202,152,96
103:17,58.16,34.95,192,153,95
103:18,58.17,34.81,190,152,95
103:19,58.18,35.95,207,152,95
103:20,58.19,35.69,203,152,95
103:21,58.20,35.90,206,153,96
103:22,58.21,36.03,208,153,96
103:23,58.22,34.87,191,152,94
103:24,58.23,35.63,202,152,95
103:25,58.24,35.36,198,152,95
103:26,58.25,35.55,201,153,95
103:27,58.26,35.28,197,153,95
103:28,58.27,35.76,204,153,94
103:29,58.28,35.23,196,153,94
103:30,58.29,35.15,195,152,93
103:31,58.30,35.69,203,152,94
103:32,58.31,35.50,200,152,95
103:33,58.32,35.76,204,152,94
103:34,58.33,36.48,215,152,94
103:35,58.34,36.42,214,152,95
103:36,58.35,35.55,201,152,96
103:37,58.36,36.66,218,153,96
103:38,58.37,35.82,205,153,96
103:39,58.38,36.35,213,153,96
103:40,58.39,36.08,209,153,96
103:41,58.40,34.95,192,153,96
103:42,58.41,35.95,207,154,95
103:43,58.42,35.90,206,154,95
103:44,58.43,36.29,212,153,93
103:45,58.44,36.53,216,154,93
103:46,58.45,36.79,220,154,96
103:47,58.46,36.35,213,154,95
103:48,58.47,37.42,230,153,95
103:49,58.48,37.11,225,153,94
103:50,58.49,36.74,219,153,97
103:51,58.50,36.03,208,153,97
103:52,58.51,36.23,211,153,95
103:53,58.52,36.92,222,154,95
103:54,58.53,36.53,216,153,95
103:55,58.54,36.16,210,153,94
103:56,58.55,35.69,203,154,95
103:57,58.56,34.37,184,154,93
103:58,58.57,35.28,197,154,92
103:59,58.58,35.76,204,154,92
104:00,58.59,35.76,204,154,91
104:01,58.60,35.90,206,154,93
104:02,58.61,35.50,200,154,93
104:03,58.62,35.90,206,154,94
104:04,58.63,35.23,196,154,94
104:05,58.64,35.08,194,155,94
104:06,58.65,36.61,217,155,94
104:07,58.66,36.61,217,155,94
104:08,58.67,35.15,195,155,94
104:09,58.68,35.90,206,155,94
104:10,58.69,36.08,209,155,93
104:11,58.70,35.63,202,154,93
104:12,58.71,35.42,199,154,93
104:13,58.72,36.03,208,154,94
104:14,58.73,36.16,210,154,94
104:15,58.74,34.95,192,154,93
104:16,58.75,36.03,208,155,94
104:17,58.76,35.90,206,155,95
104:18,58.77,36.03,208,154,95
104:19,58.78,36.42,214,154,94
104:20,58.79,35.69,203,154,94
104:21,58.80,35.95,207,154,93
104:22,58.81,36.74,219,154,93
104:23,58.82,36.35,213,153,95
104:24,58.83,36.74,219,153,95
104:25,58.84,35.69,203,153,95
104:26,58.85,36.66,218,153,94
104:27,58.86,35.69,203,153,96
104:28,58.87,35.02,193,153,96
104:29,58.88,34.81,190,153,96
104:30,58.89,35.90,206,153,98
104:31,58.90,35.69,203,153,96
104:32,58.91,36.03,208,153,96
104:33,58.92,36.08,209,153,98
104:34,58.93,36.08,209,153,98
104:35,58.94,36.87,221,153,96
104:36,58.95,35.82,205,153,100
104:37,58.96,35.50,200,153,98
104:38,58.97,35.36,198,153,97
104:39,58.98,35.69,203,153,96
104:40,58.99,36.23,211,153,96
104:41,59.00,36.42,214,152,97
104:42,59.01,36.74,219,152,97
104:43,59.02,36.74,219,152,99
104:44,59.03,36.61,217,152,98
104:45,59.04,35.36,198,152,98
104:46,59.05,36.16,210,152,97
104:47,59.06,35.69,203,152,96
104:48,59.07,36.42,214,151,96
104:49,59.08,36.66,218,151,97
104:50,59.09,36.87,221,151,98
104:51,59.10,36.48,215,151,99
104:52,59.11,36.16,210,151,98
104:53,59.12,36.03,208,151,97
104:54,59.13,36.29,212,151,97
104:55,59.14,36.48,215,151,97
104:56,59.15,35.50,200,151,97
104:57,59.16,35.28,197,151,96
104:58,59.17,34.95,192,151,95
104:59,59.18,35.76,204,151,96
105:00,59.19,37.42,230,151,97
105:01,59.20,36.08,209,151,98
105:02,59.21,36.35,213,151,98
105:03,59.22,35.28,197,150,97
105:04,59.23,35.69,203,150,98
105:05,59.24,36.48,215,150,97
105:06,59.25,36.23,211,151,97
105:07,59.26,35.55,201,151,97
105:08,59.27,36.16,210,151,96
105:09,59.28,36.53,216,151,96
105:10,59.29,35.55,201,152,95
105:11,59.30,35.23,196,152,95
105:12,59.31,35.15,195,152,96
105:13,59.32,35.90,206,152,96
105:14,59.33,36.74,219,152,97
105:15,59.34,36.35,213,152,97
105:16,59.35,36.98,223,152,98
105:17,59.36,35.69,203,152,97
105:18,59.37,36.35,213,151,97
105:19,59.38,35.69,203,151,97
105:20,59.39,35.63,202,152,97
105:21,59.40,36.87,221,151,97
105:22,59.41,36.03,208,151,97
105:23,59.42,35.28,197,151,96
105:24,59.43,35.23,196,152,97
105:25,59.44,36.42,214,152,97
105:26,59.45,37.05,224,152,98
105:27,59.46,37.85,237,152,99
105:28,59.47,35.82,205,152,97
105:29,59.48,36.35,213,152,97
105:30,59.49,36.53,216,152,97
105:31,59.50,36.42,214,152,97
105:32,59.51,36.48,215,152,95
105:33,59.52,37.29,228,152,97
105:34,59.53,36.16,210,153,96
105:35,59.54,35.50,200,153,95
105:36,59.55,36.29,212,153,94
105:37,59.56,36.48,215,153,94
105:38,59.57,36.98,223,153,96
105:39,59.58,35.55,201,153,97
105:40,59.59,35.42,199,154,96
105:41,59.60,36.03,208,153,95
105:42,59.61,35.08,194,154,92
105:43,59.62,36.08,209,154,93
105:44,59.63,36.92,222,154,94
105:45,59.64,38.25,244,154,96
105:46,59.65,36.35,213,154,98
105:47,59.66,36.35,213,155,100
105:48,59.67,35.50,200,155,99
105:49,59.68,35.55,201,155,98
105:50,59.69,35.69,203,155,97
105:51,59.70,35.82,205,155,97
105:52,59.71,36.29,212,155,98
105:53,59.72,35.36,198,154,98
105:54,59.73,36.08,209,154,98
105:55,59.74,36.87,221,154,97
105:56,59.75,36.42,214,154,98
105:57,59.76,36.42,214,154,99
105:58,59.77,35.82,205,154,97
105:59,59.78,36.48,215,154,98
106:00,59.79,36.42,214,153,99
106:01,59.80,36.16,210,153,98
106:02,59.81,36.74,219,153,99
106:03,59.82,35.90,206,153,99
106:04,59.83,36.79,220,153,99
106:05,59.84,36.87,221,153,100
106:06,59.85,35.42,199,153,98
106:07,59.86,35.08,194,153,97
106:08,59.87,35.76,204,153,97
106:09,59.88,35.23,196,152,97
106:10,59.89,35.63,202,153,96
106:11,59.90,35.23,196,153,96
106:12,59.91,36.92,222,152,96
106:13,59.92,36.79,220,153,98
106:14,59.93,36.16,210,152,97
106:15,59.94,36.42,214,152,99
106:16,59.95,36.61,217,153,99
106:17,59.96,36.66,218,153,99
106:18,59.97,35.90,206,153,100
106:19,59.98,35.42,199,153,99
106:20,59.99,35.63,202,153,98
106:21,60.00,35.08,194,153,97
106:22,60.01,35.69,203,153,97
106:23,60.02,35.82,205,153,97
106:24,60.03,34.81,190,153,98
106:25,60.04,34.33,183,153,97
106:26,60.05,36.98,223,153,98
106:27,60.06,36.98,223,153,98
106:28,60.07,37.24,227,153,96
106:29,60.08,37.24,227,153,95
106:30,60.09,37.05,224,153,96
106:31,60.10,36.87,221,153,96
106:32,60.11,38.90,255,153,94
106:33,60.12,36.74,219,153,94
106:34,60.13,38.61,250,153,96
106:35,60.14,34.24,182,154,95
106:36,60.15,34.95,192,154,95
106:37,60.16,35.50,200,154,95
106:38,60.17,36.29,212,154,95
106:39,60.18,35.50,200,155,97
106:40,60.19,35.76,204,155,98
106:41,60.20,35.42,199,155,97
106:42,60.21,35.76,204,155,97
106:43,60.22,35.08,194,154,97
106:44,60.23,35.36,198,154,96
106:45,60.24,34.16,181,155,96
106:46,60.25,34.02,179,155,96
106:47,60.26,37.05,224,155,96
106:48,60.27,37.37,229,154,96
106:49,60.28,36.61,217,154,95
106:50,60.29,37.24,227,155,96
106:51,60.30,36.23,211,154,96
106:52,60.31,36.23,211,155,95
106:53,60.32,35.90,206,155,95
106:54,60.33,35.63,202,155,96
106:55,60.34,36.53,216,155,96
106:56,60.35,35.42,199,155,97
106:57,60.36,37.24,227,155,96
106:58,60.37,36.35,213,156,97
106:59,60.38,36.53,216,156,97
107:00,60.39,35.95,207,156,98
107:01,60.40,36.48,215,156,98
107:02,60.41,34.73,189,156,97
107:03,60.42,34.81,190,156,96
107:04,60.43,35.02,193,156,95
107:05,60.44,34.68,188,156,95
107:06,60.45,34.87,191,156,95
107:07,60.46,35.63,202,156,97
107:08,60.47,35.36,198,156,96
107:09,60.48,36.79,220,156,97
107:10,60.49,37.37,229,156,97
107:11,60.50,36.66,218,156,99
107:12,60.51,36.61,217,156,99
107:13,60.52,34.81,190,156,98
107:14,60.53,35.50,200,156,96
107:15,60.54,36.35,213,157,96
107:16,60.55,36.74,219,156,97
107:17,60.56,36.66,218,156,97
107:18,60.57,36.23,211,156,98
107:19,60.58,36.08,209,156,98
107:20,60.59,36.61,217,156,97
107:21,60.60,35.50,200,156,95
107:22,60.61,37.29,228,155,96
107:23,60.62,35.69,203,155,98
107:24,60.63,36.48,215,156,97
107:25,60.64,36.74,219,155,98
107:26,60.65,35.76,204,155,98
107:27,60.66,36.23,211,156,98
107:28,60.67,36.87,221,155,98
107:29,60.68,35.28,197,156,99
107:30,60.69,36.53,216,155,100
107:31,60.70,36.16,210,155,98
107:32,60.71,35.63,202,155,100
107:33,60.72,34.73,189,155,96
107:34,60.73,36.03,208,155,93
107:35,60.74,40.12,277,155,80
107:36,60.76,39.46,265,155,79
107:37,60.77,39.01,257,155,81
107:38,60.78,39.01,257,155,80
107:39,60.79,39.07,258,154,79
107:40,60.80,39.73,270,154,80
107:41,60.81,38.67,251,154,81
107:42,60.82,38.21,243,154,81
107:43,60.83,38.61,250,155,80
107:44,60.84,39.28,262,155,81
107:45,60.85,38.50,248,155,81
107:46,60.86,38.08,241,155,80
107:47,60.87,39.28,262,155,80
107:48,60.89,38.21,243,155,79
107:49,60.90,38.21,243,155,79
107:50,60.91,38.21,243,155,78
107:51,60.92,38.21,243,156,79
107:52,60.93,38.43,247,156,79
107:53,60.94,38.85,254,155,78
107:54,60.95,37.85,237,156,78
107:55,60.96,37.85,237,156,78
107:56,60.97,37.42,230,156,77
107:57,60.98,37.48,231,156,76
107:58,60.99,37.90,238,156,76
107:59,61.00,37.98,239,156,77
108:00,61.01,38.21,243,156,78
108:01,61.02,38.21,243,157,77
108:02,61.03,38.50,248,157,78
108:03,61.04,37.98,239,157,77
108:04,61.05,38.56,249,158,76
108:05,61.06,37.11,225,158,76
108:06,61.08,37.17,226,159,75
108:07,61.09,37.48,231,159,74
108:08,61.10,37.85,237,158,75
108:09,61.11,37.24,227,159,75
108:10,61.12,37.48,231,159,73
108:11,61.13,37.11,225,159,74
108:12,61.14,36.87,221,158,76
108:13,61.15,36.92,222,158,76
108:14,61.16,38.16,242,159,76
108:15,61.17,38.16,242,158,77
108:16,61.18,37.37,229,159,77
108:17,61.19,37.11,225,159,76
108:18,61.20,38.25,244,159,77
108:19,61.21,38.43,247,159,77
108:20,61.22,38.61,250,159,78
108:21,61.23,38.25,244,159,77
108:22,61.24,38.32,245,159,76
108:23,61.25,37.37,229,160,75
108:24,61.26,38.32,245,160,74
108:25,61.27,35.15,195,160,79
108:26,61.28,35.02,193,161,82
108:27,61.29,32.99,165,161,84
108:28,61.30,34.24,182,161,87
108:29,61.31,35.23,196,161,88
108:30,61.32,33.57,173,161,88
108:31,61.33,33.29,169,161,88
108:32,61.34,34.68,188,161,88
108:33,61.35,32.99,165,161,89
108:34,61.36,35.63,202,161,88
108:35,61.37,33.36,170,161,87
108:36,61.38,31.96,152,161,87
108:37,61.39,35.82,205,161,88
108:38,61.40,35.28,197,161,90
108:39,61.41,36.03,208,161,95
108:40,61.42,36.08,209,161,97
108:41,61.43,34.81,190,161,97
108:42,61.44,38.03,240,161,95
108:43,61.45,37.37,229,161,95
108:44,61.46,34.68,188,161,94
108:45,61.47,34.87,191,161,93
108:46,61.48,34.87,191,161,92
108:47,61.49,35.02,193,161,91
108:48,61.50,36.23,211,162,93
108:49,61.51,35.63,202,162,92
108:50,61.52,38.85,254,162,93
108:51,61.53,35.69,203,161,96
108:52,61.54,34.87,191,162,94
108:53,61.55,36.29,212,161,93
108:54,61.56,37.55,232,162,93
108:55,61.57,38.72,252,161,97
108:56,61.58,36.92,222,162,97
108:57,61.59,35.95,207,161,95
108:58,61.60,36.16,210,161,94
108:59,61.61,34.81,190,161,92
109:00,61.62,35.90,206,161,91
109:01,61.63,37.05,224,161,94
109:02,61.64,35.63,202,160,93
109:03,61.65,35.42,199,160,93
109:04,61.66,35.55,201,160,93
109:05,61.67,34.60,187,160,92
109:06,61.68,35.36,198,160,93
109:07,61.69,35.55,201,160,93
109:08,61.70,35.95,207,160,93
109:09,61.71,36.08,209,160,94
109:10,61.72,35.42,199,160,93
109:11,61.73,35.42,199,160,93
109:12,61.74,35.50,200,160,93
109:13,61.75,35.90,206,160,93
109:14,61.76,35.42,199,159,92
109:15,61.77,35.55,201,159,92
109:16,61.78,35.23,196,159,93
109:17,61.79,34.87,191,159,92
109:18,61.80,36.74,219,159,93
109:19,61.81,36.87,221,158,93
109:20,61.82,35.63,202,159,94
109:21,61.83,35.42,199,158,93
109:22,61.84,35.76,204,158,93
109:23,61.85,37.11,225,158,93
109:24,61.86,36.53,216,158,95
109:25,61.87,36.61,217,158,94
109:26,61.88,36.23,211,157,93
109:27,61.89,36.98,223,157,93
109:28,61.90,37.05,224,157,93
109:29,61.91,36.35,213,157,95
109:30,61.92,36.66,218,157,96
109:31,61.93,35.82,205,157,95
109:32,61.94,35.69,203,157,94
109:33,61.95,34.87,191,157,93
109:34,61.96,37.67,234,157,92
109:35,61.97,36.98,223,156,93
109:36,61.98,36.48,215,157,94
109:37,61.99,36.79,220,157,94
109:38,62.00,36.48,215,157,96
109:39,62.01,36.74,219,157,96
109:40,62.02,35.63,202,157,95
109:41,62.03,36.42,214,157,95
109:42,62.04,35.63,202,157,95
109:43,62.05,35.76,204,157,94
109:44,62.06,35.63,202,157,93
109:45,62.07,36.98,223,156,94
109:46,62.08,36.79,220,156,95
109:47,62.09,37.90,238,156,96
109:48,62.10,36.23,211,156,96
109:49,62.11,36.29,212,156,95
109:50,62.12,35.95,207,156,94
109:51,62.13,35.23,196,156,94
109:52,62.14,36.87,221,155,96
109:53,62.15,36.29,212,156,95
109:54,62.16,36.29,212,156,95
109:55,62.17,36.16,210,156,95
109:56,62.18,36.61,217,156,95
109:57,62.19,37.05,224,156,95
109:58,62.20,35.55,201,156,95
109:59,62.21,36.23,211,155,94
110:00,62.22,36.66,218,156,95
110:01,62.23,36.87,221,156,97
110:02,62.24,36.98,223,156,97
110:03,62.25,37.17,226,156,95
110:04,62.26,37.05,224,155,95
110:05,62.27,36.87,221,155,95
110:06,62.28,36.53,216,155,96
110:07,62.29,36.74,219,155,96
110:08,62.30,36.23,211,155,96
110:09,62.31,35.69,203,155,95
110:10,62.32,36.92,222,155,97
110:11,62.33,36.42,214,155,96
110:12,62.34,35.95,207,155,95
110:13,62.35,36.53,216,155,96
110:14,62.36,36.53,216,155,96
110:15,62.37,36.66,218,155,96
110:16,62.38,36.61,217,156,95
110:17,62.39,35.08,194,156,93
110:18,62.40,35.76,204,155,94
110:19,62.41,36.53,216,156,95
110:20,62.42,37.55,232,155,96
110:21,62.43,37.05,224,155,96
110:22,62.44,36.29,212,155,95
110:23,62.45,36.48,215,156,95
110:24,62.46,35.36,198,155,95
110:25,62.47,34.60,187,155,95
110:26,62.48,36.53,216,155,95
110:27,62.49,35.76,204,156,94
110:28,62.50,35.28,197,155,95
110:29,62.51,36.98,223,155,96
110:30,62.52,35.82,205,156,96
110:31,62.53,37.24,227,155,94
110:32,62.54,37.55,232,155,95
110:33,62.55,35.69,203,155,94
110:34,62.56,35.63,202,155,94
110:35,62.57,38.32,245,156,95
110:36,62.58,37.17,226,155,95
110:37,62.59,36.66,218,155,95
110:38,62.61,36.61,217,155,94
110:39,62.62,35.36,198,156,94
110:40,62.63,36.23,211,155,93
110:41,62.63,35.55,201,155,93
110:42,62.64,35.50,200,155,92
110:43,62.65,35.55,201,156,92
110:44,62.66,35.69,203,156,92
110:45,62.67,35.63,202,156,91
110:46,62.68,36.03,208,156,90
110:47,62.69,36.23,211,156,91
110:48,62.70,36.42,214,157,92
110:49,62.71,36.87,221,157,93
110:50,62.72,35.63,202,157,91
110:51,62.73,36.03,208,157,91
110:52,62.74,36.35,213,156,91
110:53,62.75,36.23,211,156,92
110:54,62.77,36.74,219,157,92
110:55,62.78,36.08,209,156,92
110:56,62.78,35.23,196,157,92
110:57,62.79,35.90,206,156,91
110:58,62.80,36.35,213,156,92
110:59,62.82,36.66,218,156,92
111:00,62.83,36.29,212,157,92
111:01,62.84,35.90,206,157,92
111:02,62.85,35.95,207,156,92
111:03,62.86,36.48,215,157,92
111:04,62.87,35.55,201,157,92
111:05,62.88,36.08,209,157,93
111:06,62.89,37.59,233,157,93
111:07,62.90,36.74,219,157,95
111:08,62.91,36.66,218,157,95
111:09,62.92,36.87,221,157,95
111:10,62.93,36.29,212,157,94
111:11,62.94,36.53,216,157,94
111:12,62.95,36.66,218,157,95
111:13,62.96,36.48,215,157,94
111:14,62.97,36.61,217,157,94
111:15,62.98,36.16,210,157,94
111:16,62.99,36.53,216,157,94
111:17,63.00,36.53,216,157,93
111:18,63.01,36.29,212,157,93
111:19,63.02,35.55,201,157,91
111:20,63.03,38.25,244,157,93
111:21,63.04,37.55,232,157,95
111:22,63.05,36.53,216,157,94
111:23,63.06,36.48,215,157,93
111:24,63.07,36.92,222,157,94
111:25,63.08,36.79,220,158,94
111:26,63.09,37.24,227,158,93
111:27,63.10,35.90,206,158,93
111:28,63.11,36.42,214,158,93
111:29,63.12,36.48,215,158,95
111:30,63.13,35.95,207,159,95
111:31,63.14,35.63,202,159,94
111:32,63.15,36.79,220,159,95
111:33,63.16,37.67,234,159,95
111:34,63.17,35.63,202,158,96
111:35,63.18,36.35,213,159,96
111:36,63.19,36.74,219,159,98
111:37,63.20,36.66,218,159,98
111:38,63.21,37.29,228,159,98
111:39,63.22,36.87,221,158,98
111:40,63.23,36.35,213,159,98
111:41,63.24,36.23,211,159,96
111:42,63.25,36.48,215,158,96
111:43,63.26,37.59,233,158,97
111:44,63.27,36.42,214,158,98
111:45,63.28,36.66,218,158,98
111:46,63.29,35.90,206,158,98
111:47,63.30,35.82,205,158,97
111:48,63.31,37.67,234,158,98
111:49,63.32,37.17,226,157,99
111:50,63.33,36.79,220,157,99
111:51,63.34,36.74,219,157,99
111:52,63.35,36.42,214,157,97
111:53,63.36,37.55,232,157,98
111:54,63.37,36.23,211,157,97
111:55,63.38,37.11,225,157,98
111:56,63.39,37.11,225,157,96
111:57,63.40,35.55,201,157,95
111:58,63.41,36.66,218,157,96
111:59,63.42,35.08,194,156,95
112:00,63.43,36.48,215,156,95
112:01,63.44,38.50,248,156,98
112:02,63.46,36.79,220,156,98
112:03,63.47,36.66,218,156,96
112:04,63.48,36.98,223,156,95
112:05,63.49,37.67,234,156,95
112:06,63.50,37.55,232,156,96
112:07,63.51,37.67,234,157,96
112:08,63.52,37.24,227,156,96
112:09,63.53,37.59,233,157,97
112:10,63.54,37.48,231,157,97
112:11,63.55,37.05,224,157,96
112:12,63.56,38.50,248,157,96
112:13,63.57,36.61,217,157,95
112:14,63.58,35.28,197,156,95
112:15,63.59,35.76,204,157,94
112:16,63.60,35.95,207,157,94
112:17,63.61,35.08,194,157,94
112:18,63.62,35.63,202,157,94
112:19,63.63,36.66,218,157,93
112:20,63.64,36.98,223,156,96
112:21,63.65,36.03,208,156,96
112:22,63.66,35.82,205,156,96
112:23,63.67,35.42,199,156,96
112:24,63.68,35.50,200,157,95
112:25,63.69,36.79,220,156,95
112:26,63.70,36.23,211,156,95
112:27,63.71,36.48,215,156,96
112:28,63.72,36.29,212,156,95
112:29,63.73,36.03,208,156,95
112:30,63.74,35.95,207,156,94
112:31,63.75,36.16,210,156,96
112:32,63.76,36.74,219,156,96
112:33,63.77,37.37,229,156,97
112:34,63.78,37.72,235,156,96
112:35,63.79,38.21,243,156,97
112:36,63.80,37.37,229,156,97
112:37,63.81,36.03,208,156,96
112:38,63.82,37.17,226,156,97
112:39,63.83,37.55,232,157,96
112:40,63.84,36.98,223,157,97
112:41,63.85,38.38,246,157,99
112:42,63.86,37.98,239,157,99
112:43,63.87,37.48,231,157,99
112:44,63.88,36.16,210,158,100
112:45,63.89,36.35,213,157,98
112:46,63.90,37.17,226,157,98
112:47,63.91,36.35,213,157,97
112:48,63.92,36.92,222,157,97
112:49,63.94,36.53,216,157,97
112:50,63.95,36.66,218,157,98
112:51,63.96,35.82,205,157,96
112:52,63.97,36.16,210,156,96
112:53,63.98,36.29,212,156,96
112:54,63.99,36.74,219,156,96
112:55,64.00,36.98,223,156,96
112:56,64.01,36.35,213,156,96
112:57,64.02,36.42,214,156,96
112:58,64.03,35.55,201,156,95
112:59,64.04,35.82,205,156,95
113:00,64.05,36.08,209,156,95
113:01,64.06,35.28,197,156,96
113:02,64.07,35.02,193,156,94
113:03,64.08,35.69,203,156,94
113:04,64.09,37.67,234,157,94
113:05,64.10,35.28,197,157,95
113:06,64.11,35.36,198,156,95
113:07,64.12,36.98,223,157,94
113:08,64.13,37.42,230,156,94
113:09,64.14,36.29,212,156,92
113:10,64.15,37.29,228,157,92
113:11,64.16,36.79,220,157,93
113:12,64.17,36.53,216,157,94
113:13,64.18,35.82,205,157,94
113:14,64.19,35.55,201,157,93
113:15,64.20,38.50,248,158,88
113:16,64.21,38.50,248,158,87
113:17,64.22,37.85,237,158,92
113:18,64.23,35.69,203,158,95
113:19,64.24,35.95,207,158,94
113:20,64.25,36.53,216,158,94
113:21,64.26,37.42,230,158,94
113:22,64.27,35.08,194,158,93
113:23,64.28,35.69,203,157,94
113:24,64.29,36.42,214,157,93
113:25,64.30,35.28,197,157,92
113:26,64.31,34.95,192,157,91
113:27,64.32,35.23,196,157,91
113:28,64.33,35.23,196,157,90
113:29,64.34,35.55,201,157,90
113:30,64.35,35.76,204,157,91
113:31,64.36,35.76,204,156,92
113:32,64.37,39.46,265,156,85
113:33,64.38,40.49,284,156,80
113:34,64.39,40.85,291,156,82
113:35,64.40,40.91,292,156,81
113:36,64.41,41.22,298,156,83
113:37,64.42,40.91,292,156,83
113:38,64.43,39.46,265,156,82
113:39,64.45,39.85,272,156,82
113:40,64.46,40.75,289,157,81
113:41,64.47,39.07,258,157,81
113:42,64.48,39.24,261,157,79
113:43,64.49,39.67,269,157,79
113:44,64.50,40.01,275,157,78
113:45,64.51,39.73,270,157,78
113:46,64.52,39.24,261,158,78
113:47,64.53,39.62,268,158,78
113:48,64.55,39.96,274,158,80
113:49,64.56,39.46,265,158,80
113:50,64.57,38.95,256,158,78
113:51,64.58,39.24,261,158,78
113:52,64.59,38.95,256,159,78
113:53,64.60,38.21,243,159,76
113:54,64.61,38.56,249,159,75
113:55,64.62,38.16,242,159,75
113:56,64.63,38.32,245,159,75
113:57,64.64,38.38,246,159,74
113:58,64.65,38.50,248,159,76
113:59,64.66,38.72,252,160,76
114:00,64.67,39.24,261,160,76
114:01,64.68,39.73,270,160,77
114:02,64.70,39.24,261,160,78
114:03,64.71,39.36,263,160,77
114:04,64.72,39.28,262,160,77
114:05,64.73,38.67,251,160,77
114:06,64.74,38.03,240,160,77
114:07,64.75,39.07,258,160,78
114:08,64.76,38.78,253,160,77
114:09,64.77,38.67,251,161,76
114:10,64.78,38.61,250,161,76
114:11,64.79,38.25,244,161,76
114:12,64.80,38.08,241,161,75
114:13,64.81,38.56,249,161,75
114:14,64.82,38.72,252,161,75
114:15,64.84,38.50,248,161,74
114:16,64.85,39.07,258,161,75
114:17,64.86,37.79,236,161,74
114:18,64.87,37.79,236,161,73
114:19,64.88,38.21,243,162,75
114:20,64.89,38.08,241,161,76
114:21,64.90,38.03,240,161,75
114:22,64.91,37.48,231,162,75
114:23,64.92,37.17,226,162,74
114:24,64.93,38.16,242,161,74
114:25,64.94,37.67,234,162,75
114:26,64.95,37.48,231,162,74
114:27,64.96,38.03,240,162,74
114:28,64.97,38.21,243,162,75
114:29,64.98,38.21,243,161,75
114:30,64.99,38.25,244,162,75
114:31,65.00,38.72,252,162,75
114:32,65.02,38.43,247,162,75
114:33,65.03,37.72,235,162,75
114:34,65.04,37.05,224,161,74
114:35,65.05,37.17,226,162,73
114:36,65.06,32.75,162,162,76
114:37,65.07,32.04,153,162,79
114:38,65.08,35.90,206,162,82
114:39,65.08,34.73,189,162,89
114:40,65.09,34.73,189,162,90
114:41,65.10,33.65,174,162,89
114:42,65.11,32.81,163,162,88
114:43,65.12,35.42,199,162,86
114:44,65.13,35.82,205,162,88
114:45,65.14,34.02,179,163,88
114:46,65.15,36.29,212,163,90
114:47,65.16,36.16,210,163,90
114:48,65.17,36.08,209,163,92
114:49,65.18,35.50,200,163,93
114:50,65.19,35.28,197,163,91
114:51,65.20,35.69,203,163,90
114:52,65.21,37.37,229,163,90
114:53,65.22,37.11,225,163,93
114:54,65.23,35.50,200,163,92
114:55,65.24,36.61,217,163,93
114:56,65.25,36.42,214,163,94
114:57,65.26,36.48,215,163,94
114:58,65.27,35.82,205,163,93
114:59,65.28,37.48,231,163,92
115:00,65.29,37.55,232,163,91
115:01,65.30,35.90,206,163,93
115:02,65.31,36.35,213,163,93
115:03,65.32,36.29,212,163,93
115:04,65.33,36.23,211,163,94
115:05,65.34,35.76,204,162,93
115:06,65.35,36.03,208,162,93
115:07,65.36,36.79,220,162,93
115:08,65.37,36.48,215,162,95
115:09,65.38,35.82,205,162,94
115:10,65.39,36.03,208,162,93
115:11,65.40,35.15,195,162,91
115:12,65.41,36.03,208,162,92
115:13,65.42,37.67,234,162,94
115:14,65.43,37.72,235,162,96
115:15,65.44,36.79,220,162,97
115:16,65.45,36.53,216,162,95
115:17,65.46,36.87,221,162,93
115:18,65.47,36.98,223,162,91
115:19,65.49,37.29,228,162,92
115:20,65.50,36.98,223,162,92
115:21,65.51,36.29,212,162,92
115:22,65.52,36.29,212,162,92
115:23,65.53,36.03,208,162,90
115:24,65.54,37.11,225,162,91
