Stages_Data,,,,,
English,,,,,
Time,Miles,MPH,Watts,HR,RPM
69:21:00,23.25,24.51,265,141,95
69:22:00,23.26,24.64,269,141,97
69:23:00,23.26,24.37,261,141,96
69:24:00,23.27,24.4,262,141,96
69:25:00,23.28,25.11,283,141,98
69:26:00,23.28,24.37,261,141,97
69:27:00,23.29,25.18,285,141,97
69:28:00,23.3,24.98,279,141,97
69:29:00,23.31,24.34,260,141,96
69:30:00,23.31,24.09,253,141,96
69:31:00,23.32,24.55,266,141,96
69:32:00,23.33,23.98,250,141,94
69:33:00,23.33,24.55,266,141,95
69:34:00,23.34,25.01,280,141,98
69:35:00,23.35,24.98,279,141,98
69:36:00,23.35,24.98,279,141,98
69:37:00,23.36,23.84,246,141,96
69:38:00,23.37,24.88,276,141,100
69:39:00,23.37,24.72,271,141,98
69:40:00,23.38,24.45,263,141,96
69:41:00,23.39,24.16,255,141,96
69:42:00,23.39,23.73,243,141,94
69:43:00,23.4,23.76,244,141,95
69:44:00,23.41,24.16,255,141,95
69:45:00,23.41,24.55,266,141,98
69:46:00,23.42,24.3,259,141,99
69:47:00,23.43,24.68,270,141,98
69:48:00,23.43,24.19,256,141,98
69:49:00,23.44,24.55,266,141,99
69:50:00,23.45,23.84,246,141,96
69:51:00,23.45,24.4,262,141,95
69:52:00,23.46,24.02,251,141,95
69:53:00,23.47,24.27,258,141,95
69:54:00,23.47,24.02,251,141,95
69:55:00,23.48,24.4,262,141,94
69:56:00,23.49,24.3,259,141,93
69:57:00,23.5,24.16,255,141,94
69:58:00,23.5,24.45,263,141,94
69:59:00,23.51,24.92,277,141,95
70:00:00,23.52,24.64,269,141,94
70:01:00,23.52,24.02,251,141,95
70:02:00,23.53,23.76,244,141,95
70:03:00,23.54,24.64,269,141,94
70:04:00,23.54,24.64,269,141,94
70:05:00,23.55,24.37,261,141,96
70:06:00,23.56,24.72,271,141,96
70:07:00,23.56,24.4,262,141,96
70:08:00,23.57,24.68,270,141,98
70:09:00,23.58,24.4,262,141,94
70:10:00,23.58,23.95,249,141,96
70:11:00,23.59,23.87,247,141,93
70:12:00,23.6,24.79,273,141,95
70:13:00,23.6,24.05,252,141,96
70:14:00,23.61,23.65,241,141,94
70:15:00,23.62,23.98,250,141,93
70:16:00,23.62,24.16,255,141,94
70:17:00,23.63,24.37,261,141,94
70:18:00,23.64,24.48,264,141,94
70:19:00,23.64,24.02,251,141,93
70:20:00,23.65,23.95,249,141,93
70:21:00,23.66,23.73,243,141,93
70:22:00,23.66,23.54,238,141,93
70:23:00,23.67,24.23,257,141,94
70:24:00,23.68,23.87,247,141,93
70:25:00,23.68,24.09,253,141,94
70:26:00,23.69,24.09,253,141,94
70:27:00,23.7,23.8,245,141,94
70:28:00,23.7,24.13,254,141,93
70:29:00,23.71,23.47,236,141,95
70:30:00,23.72,23.59,239,141,96
70:31:00,23.72,24.37,261,141,97
70:32:00,23.73,23.51,237,141,97
70:33:00,23.74,23.62,240,141,96
70:34:00,23.74,25.01,280,141,97
70:35:00,23.75,23.91,248,141,96
70:36:00,23.76,23.98,250,141,93
70:37:00,23.76,24.34,260,141,96
70:38:00,23.77,24.4,262,141,97
70:39:00,23.78,24.51,265,141,96
70:40:00,23.78,25.41,292,141,97
70:41:00,23.79,24.88,276,141,99
70:42:00,23.8,24.13,254,141,96
70:43:00,23.8,24.45,263,141,96
70:44:00,23.81,23.59,239,141,96
70:45:00,23.82,24.23,257,141,97
70:46:00,23.82,25.18,285,141,97
70:47:00,23.83,24.92,277,141,96
70:48:00,23.84,24.4,262,141,96
70:49:00,23.85,24.95,278,141,98
70:50:00,23.85,24.16,255,141,97
70:51:00,23.86,24.85,275,141,96
70:52:00,23.87,24.05,252,141,97
70:53:00,23.87,24.64,269,141,100
70:54:00,23.88,23.73,243,141,96
70:55:00,23.89,23.59,239,141,97
70:56:00,23.89,23.91,248,141,96
70:57:00,23.9,23.95,249,141,96
70:58:00,23.91,23.98,250,141,97
70:59:00,23.91,24.09,253,141,98
71:00:00,23.92,23.7,242,141,97
71:01:00,23.93,23.91,248,141,97
71:02:00,23.93,24.4,262,141,99
71:03:00,23.94,24.02,251,141,98
71:04:00,23.95,24.45,263,141,98
71:05:00,23.95,24.16,255,141,96
71:06:00,23.96,24.13,254,141,99
71:07:00,23.97,24.02,251,141,97
71:08:00,23.97,24.58,267,141,98
71:09:00,23.98,23.76,244,141,96
71:10:00,23.99,24.27,258,141,97
71:11:00,23.99,24.4,262,141,99
71:12:00,24,24.37,261,141,98
71:13:00,24.01,24.3,259,141,97
71:14:00,24.01,23.95,249,141,97
71:15:00,24.02,24.16,255,141,98
71:16:00,24.03,24.16,255,141,97
71:17:00,24.03,24.19,256,141,99
71:18:00,24.04,24.02,251,141,95
71:19:00,24.05,24.02,251,141,97
71:20:00,24.05,24.34,260,141,97
71:21:00,24.06,24.98,279,141,101
71:22:00,24.07,23.87,247,141,97
71:23:00,24.07,23.59,239,141,97
71:24:00,24.08,24.88,276,141,99
71:25:00,24.09,23.98,250,141,96
71:26:00,24.09,24.13,254,141,99
71:27:00,24.1,24.55,266,141,98
71:28:00,24.11,25.24,287,141,103
71:29:00,24.11,23.09,226,141,100
71:30:00,24.12,24.02,251,141,99
71:31:00,24.13,24.19,256,141,97
71:32:00,24.13,24.27,258,141,97
71:33:00,24.14,24.51,265,141,98
71:34:00,24.15,23.32,232,141,102
71:35:00,24.15,23.13,227,141,98
71:36:00,24.16,24.02,251,141,100
71:37:00,24.17,23.47,236,141,97
71:38:00,24.17,23.95,249,141,96
71:39:00,24.18,23.65,241,141,96
71:40:00,24.19,23.65,241,141,96
71:41:00,24.19,23.32,232,141,96
71:42:00,24.2,23.54,238,141,95
71:43:00,24.21,23.73,243,141,94
71:44:00,24.21,23.84,246,141,94
71:45:00,24.22,24.19,256,141,95
71:46:00,24.23,23.84,246,141,94
71:47:00,24.23,23.76,244,141,96
71:48:00,24.24,24.19,256,141,95
71:49:00,24.25,23.95,249,141,95
71:50:00,24.25,23.59,239,141,94
71:51:00,24.26,24.16,255,141,95
71:52:00,24.27,24.05,252,141,96
71:53:00,24.27,23.76,244,141,96
71:54:00,24.28,23.16,228,141,97
71:55:00,24.29,22.93,222,141,96
71:56:00,24.29,23.59,239,141,96
71:57:00,24.3,23.65,241,141,95
71:58:00,24.31,23.4,234,141,94
71:59:00,24.31,23.21,229,141,94
72:00:00,24.32,23.43,235,141,95
72:01:00,24.33,23.21,229,141,95
72:02:00,24.33,23.05,225,141,94
72:03:00,24.34,24.09,253,141,95
72:04:00,24.34,23.84,246,141,95
72:05:00,24.35,23.91,248,141,95
72:06:00,24.36,24.3,259,141,96
72:07:00,24.36,24.4,262,141,97
72:08:00,24.37,23.24,230,141,96
72:09:00,24.38,24.09,253,141,96
72:10:00,24.38,23.59,239,141,97
72:11:00,24.39,23.59,239,141,96
72:12:00,24.4,23.47,236,141,96
72:13:00,24.4,23.95,249,141,97
72:14:00,24.41,24.37,261,141,97
72:15:00,24.42,23.76,244,141,96
72:16:00,24.42,24.09,253,141,96
72:17:00,24.43,23.54,238,141,94
72:18:00,24.44,23.84,246,141,94
72:19:00,24.44,23.4,234,141,94
72:20:00,24.45,23.65,241,141,93
72:21:00,24.46,24.02,251,141,96
72:22:00,24.46,23.84,246,141,98
72:23:00,24.47,23.8,245,141,97
72:24:00,24.48,24.51,265,141,97
72:25:00,24.48,24.09,253,141,96
72:26:00,24.49,24.13,254,141,98
72:27:00,24.5,23.21,229,141,96
72:28:00,24.5,23.95,249,141,96
72:29:00,24.51,22.69,216,141,99
72:30:00,24.52,22.93,222,141,96
72:31:00,24.52,23.59,239,141,97
72:32:00,24.53,23.21,229,141,96
72:33:00,24.54,22.74,217,141,95
72:34:00,24.54,23.76,244,141,95
72:35:00,24.55,23.54,238,141,94
72:36:00,24.56,23.54,238,141,93
72:37:00,24.56,22.82,219,141,93
72:38:00,24.57,22.38,208,141,93
72:39:00,24.57,23.24,230,141,92
72:40:00,24.58,23.65,241,141,93
72:41:00,24.59,23.28,231,141,92
72:42:00,24.59,23.28,231,141,91
72:43:00,24.6,23.28,231,141,92
72:44:00,24.61,22.74,217,141,92
72:45:00,24.61,23.87,247,141,92
72:46:00,24.62,23.59,239,141,92
72:47:00,24.63,23.4,234,141,93
72:48:00,24.63,23.73,243,141,94
72:49:00,24.64,23.8,245,141,93
72:50:00,24.65,23.54,238,141,92
72:51:00,24.65,22.17,203,141,94
72:52:00,24.66,22.58,213,141,94
72:53:00,24.67,23.84,246,141,93
72:54:00,24.67,23.4,234,141,93
72:55:00,24.68,22.74,217,141,92
72:56:00,24.68,23.76,244,141,92
72:57:00,24.69,23.28,231,141,91
72:58:00,24.7,22.74,217,141,92
72:59:00,24.7,23.05,225,141,92
73:00:00,24.71,23.59,239,141,95
73:01:00,24.72,23.91,248,141,94
73:02:00,24.72,22.85,220,141,95
73:03:00,24.73,22.93,222,141,96
73:04:00,24.74,23.32,232,141,96
73:05:00,24.74,22.93,222,141,94
73:06:00,24.75,23.51,237,141,93
73:07:00,24.76,23.21,229,141,93
73:08:00,24.76,23.35,233,141,94
73:09:00,24.77,23.13,227,141,93
73:10:00,24.78,22.93,222,141,93
73:11:00,24.78,22.54,212,141,92
73:12:00,24.79,23.35,233,141,92
73:13:00,24.79,23.95,249,141,90
73:14:00,24.8,25.24,287,141,90
73:15:00,24.81,24.58,267,141,92
73:16:00,24.81,24.51,265,141,96
73:17:00,24.82,24.13,254,141,94
73:18:00,24.83,24.27,258,141,93
73:19:00,24.84,24.48,264,141,93
73:20:00,24.84,23.16,228,141,94
73:21:00,24.85,22.58,213,141,93
73:22:00,24.85,23.13,227,141,95
73:23:00,24.86,23.87,247,141,96
73:24:00,24.87,23.84,246,141,89
73:25:00,24.87,17.77,114,141,82
73:26:00,24.88,19.6,147,141,81
73:27:00,24.88,19.95,154,141,79
73:28:00,24.89,20.82,172,141,77
73:29:00,24.9,21.44,186,141,78
73:30:00,24.9,21.75,193,141,79
73:31:00,24.91,22.08,201,141,84
73:32:00,24.91,23.16,228,141,88
73:33:00,24.92,21.96,198,141,83
73:34:00,24.93,23.65,241,141,84
73:35:00,24.93,24.4,262,141,86
73:36:00,24.94,24.45,263,141,91
73:37:00,24.95,23.8,245,141,90
73:38:00,24.95,22.25,205,141,90
73:39:00,24.96,24.3,259,141,89
73:40:00,24.97,24.92,277,141,93
73:41:00,24.97,24.09,253,141,92
73:42:00,24.98,23.8,245,141,94
73:43:00,24.99,23.47,236,141,92
73:44:00,24.99,23.51,237,141,91
73:45:00,25,23.95,249,141,92
73:46:00,25.01,23.98,250,141,92
73:47:00,25.01,24.05,252,141,93
73:48:00,25.02,23.76,244,141,92
73:49:00,25.03,23.54,238,141,91
73:50:00,25.03,24.3,259,141,93
73:51:00,25.04,24.85,275,141,93
73:52:00,25.05,23.91,248,141,94
73:53:00,25.05,23.21,229,141,92
73:54:00,25.06,22.5,211,141,92
73:55:00,25.07,23.24,230,141,91
73:56:00,25.07,24.37,261,141,92
73:57:00,25.08,25.37,291,141,95
73:58:00,25.09,24.98,279,141,97
73:59:00,25.09,23.91,248,141,95
74:00:00,25.1,23.87,247,141,94
74:01:00,25.11,24.23,257,141,94
74:02:00,25.11,24.92,277,141,96
74:03:00,25.12,24.05,252,141,93
74:04:00,25.13,24.23,257,141,94
74:05:00,25.13,24.58,267,141,94
74:06:00,25.14,24.92,277,141,95
74:07:00,25.15,24.48,264,141,95
74:08:00,25.15,24.19,256,141,98
74:09:00,25.16,24.02,251,141,95
74:10:00,25.17,24.37,261,141,97
74:11:00,25.17,24.37,261,141,97
74:12:00,25.18,24.16,255,141,94
74:13:00,25.19,24.51,265,141,95
74:14:00,25.19,24.51,265,141,95
74:15:00,25.2,23.76,244,141,95
74:16:00,25.21,24.23,257,141,94
74:17:00,25.21,24.16,255,141,94
74:18:00,25.22,24.13,254,141,94
74:19:00,25.23,24.4,262,141,96
74:20:00,25.23,23.65,241,141,93
74:21:00,25.24,23.91,248,141,95
74:22:00,25.25,24.23,257,141,95
74:23:00,25.25,24.37,261,141,95
74:24:00,25.26,24.68,270,141,96
74:25:00,25.27,25.08,282,141,98
74:26:00,25.27,24.61,268,141,97
74:27:00,25.28,25.11,283,141,99
74:28:00,25.29,24.45,263,141,96
74:29:00,25.3,25.11,283,141,95
74:30:00,25.3,25.37,291,141,99
74:31:00,25.31,24.37,261,141,96
74:32:00,25.32,24.95,278,141,97
74:33:00,25.32,24.75,272,141,96
74:34:00,25.33,24.72,271,141,97
74:35:00,25.34,25.11,283,141,97
74:36:00,25.34,24.48,264,141,97
74:37:00,25.35,24.92,277,141,99
74:38:00,25.36,24.95,278,141,102
74:39:00,25.36,25.01,280,141,103
74:40:00,25.37,24.55,266,141,99
74:41:00,25.38,24.4,262,141,101
74:42:00,25.39,23.91,248,141,99
74:43:00,25.39,24.19,256,141,98
74:44:00,25.4,23.98,250,141,99
74:45:00,25.41,24.61,268,141,97
74:46:00,25.41,23.76,244,141,95
74:47:00,25.42,24.09,253,141,94
74:48:00,25.43,24.23,257,141,96
74:49:00,25.43,24.48,264,141,95
74:50:00,25.44,24.95,278,141,95
74:51:00,25.45,23.87,247,141,93
74:52:00,25.45,24.75,272,141,94
74:53:00,25.46,24.58,267,141,96
74:54:00,25.47,24.3,259,141,95
74:55:00,25.47,24.55,266,141,95
74:56:00,25.48,24.58,267,141,95
74:57:00,25.49,25.28,288,141,99
74:58:00,25.49,25.28,288,141,99
74:59:00,25.5,24.13,254,141,97
75:00:00,25.51,24.27,258,141,97
75:01:00,25.51,22.97,223,141,96
75:02:00,25.52,25.01,280,141,97
75:03:00,25.53,24.61,268,141,96
75:04:00,25.53,24.64,269,141,97
75:05:00,25.54,24.45,263,141,96
75:06:00,25.55,24.68,270,141,96
75:07:00,25.55,23.76,244,141,95
75:08:00,25.56,24.16,255,141,98
75:09:00,25.57,23.95,249,141,96
75:10:00,25.57,24.09,253,141,95
75:11:00,25.58,24.55,266,141,95
75:12:00,25.59,24.34,260,141,95
75:13:00,25.59,24.05,252,141,95
75:14:00,25.6,24.55,266,141,96
75:15:00,25.61,24.37,261,141,95
75:16:00,25.62,24.72,271,141,97
75:17:00,25.62,24.45,263,141,96
75:18:00,25.63,24.4,262,141,95
75:19:00,25.64,24.95,278,141,98
75:20:00,25.64,24.51,265,141,96
75:21:00,25.65,24.92,277,141,96
75:22:00,25.66,24.75,272,141,98
75:23:00,25.66,25.05,281,141,100
75:24:00,25.67,24.51,265,141,96
75:25:00,25.68,25.15,284,141,96
75:26:00,25.68,24.92,277,141,99
75:27:00,25.69,24.85,275,141,99
75:28:00,25.7,24.79,273,141,100
75:29:00,25.7,24.72,271,141,99
75:30:00,25.71,24.37,261,141,97
75:31:00,25.72,24.82,274,141,98
75:32:00,25.73,25.18,285,141,102
75:33:00,25.73,24.88,276,141,100
75:34:00,25.74,24.34,260,141,95
75:35:00,25.75,24.61,268,141,94
75:36:00,25.75,24.92,277,141,98
75:37:00,25.76,24.55,266,141,98
75:38:00,25.77,24.68,270,141,100
75:39:00,25.77,24.27,258,141,96
75:40:00,25.78,24.72,271,141,98
75:41:00,25.79,24.3,259,141,96
75:42:00,25.79,24.79,273,141,97
75:43:00,25.8,24.58,267,141,96
75:44:00,25.81,24.95,278,141,97
75:45:00,25.81,24.02,251,141,98
75:46:00,25.82,23.05,225,141,97
75:47:00,25.83,25.21,286,141,97
75:48:00,25.83,24.68,270,141,95
75:49:00,25.84,24.34,260,141,95
75:50:00,25.85,24.16,255,141,95
75:51:00,25.85,24.58,267,141,97
75:52:00,25.86,24.61,268,141,96
75:53:00,25.87,24.23,257,141,96
75:54:00,25.88,24.72,271,141,97
75:55:00,25.88,24.61,268,141,97
75:56:00,25.89,24.3,259,141,97
75:57:00,25.9,24.19,256,141,98
75:58:00,25.9,24.68,270,141,97
75:59:00,25.91,24.98,279,141,97
76:00:00,25.92,24.19,256,141,96
76:01:00,25.92,24.55,266,141,95
76:02:00,25.93,25.18,285,141,97
76:03:00,25.94,24.85,275,141,98
76:04:00,25.94,24.75,272,141,98
76:05:00,25.95,25.78,304,141,99
76:06:00,25.96,24.85,275,141,97
76:07:00,25.96,24.85,275,141,98
76:08:00,25.97,24.79,273,141,98
76:09:00,25.98,24.79,273,141,98
76:10:00,25.98,24.16,255,141,95
76:11:00,25.99,24.05,252,141,96
76:12:00,26,24.72,271,141,99
76:13:00,26.01,23.59,239,141,97
76:14:00,26.01,24.13,254,141,97
76:15:00,26.02,24.58,267,141,98
76:16:00,26.03,24.51,265,141,96
76:17:00,26.03,24.72,271,141,97
76:18:00,26.04,24.68,270,141,96
76:19:00,26.05,24.4,262,141,96
76:20:00,26.05,24.68,270,141,96
76:21:00,26.06,24.48,264,141,95
76:22:00,26.07,24.4,262,141,95
76:23:00,26.07,24.51,265,141,96
76:24:00,26.08,23.28,231,141,97
76:25:00,26.09,23.4,234,141,95
76:26:00,26.09,23.47,236,141,98
76:27:00,26.1,23.32,232,141,98
76:28:00,26.11,24.75,272,141,95
76:29:00,26.11,24.79,273,141,95
76:30:00,26.12,24.92,277,141,96
76:31:00,26.13,23.76,244,141,97
76:32:00,26.13,24.19,256,141,97
76:33:00,26.14,24.95,278,141,97
76:34:00,26.15,25.78,304,141,100
76:35:00,26.15,25.11,283,141,97
76:36:00,26.16,23.51,237,141,99
76:37:00,26.17,23.05,225,141,100
76:38:00,26.17,25.24,287,141,95
76:39:00,26.18,25.6,298,141,98
76:40:00,26.19,24.92,277,141,95
76:41:00,26.2,24.64,269,141,94
76:42:00,26.2,23.73,243,141,93
76:43:00,26.21,24.02,251,141,95
76:44:00,26.21,22.93,222,141,90
76:45:00,26.22,23.73,243,141,78
76:46:00,26.23,24.19,256,141,74
76:47:00,26.24,23.43,235,141,70
76:48:00,26.24,23.7,242,141,71
76:49:00,26.25,23.84,246,141,70
76:50:00,26.25,23.4,234,141,70
76:51:00,26.26,23.84,246,141,70
76:52:00,26.27,24.02,251,141,71
76:53:00,26.27,24.16,255,141,71
76:54:00,26.28,24.4,262,141,72
76:55:00,26.29,24.4,262,141,72
76:56:00,26.29,23.98,250,141,71
76:57:00,26.3,25.57,297,141,74
76:58:00,26.31,25.5,295,141,74
76:59:00,26.32,23.13,227,141,77
77:00:00,26.32,24.48,264,141,85
77:01:00,26.33,24.75,272,141,88
77:02:00,26.34,24.23,257,141,90
77:03:00,26.34,23.98,250,141,92
77:04:00,26.35,24.02,251,141,92
77:05:00,26.36,23.95,249,141,91
77:06:00,26.36,23.51,237,141,90
77:07:00,26.37,23.87,247,141,91
77:08:00,26.38,23.8,245,141,91
77:09:00,26.38,23.8,245,141,91
77:10:00,26.39,23.8,245,141,90
77:11:00,26.4,23.59,239,141,90
77:12:00,26.4,24.79,273,141,93
77:13:00,26.41,24.34,260,141,94
77:14:00,26.42,24.58,267,141,94
77:15:00,26.42,24.19,256,141,97
77:16:00,26.43,25.34,290,141,102
77:17:00,26.44,24.58,267,141,98
77:18:00,26.44,23.84,246,141,95
77:19:00,26.45,24.09,253,141,95
77:20:00,26.46,24.68,270,141,95
77:21:00,26.46,24.75,272,141,95
77:22:00,26.47,24.58,267,141,95
77:23:00,26.48,24.68,270,141,95
77:24:00,26.48,24.98,279,141,96
77:25:00,26.49,25.28,288,141,99
77:26:00,26.5,24.79,273,141,97
77:27:00,26.5,24.19,256,141,98
77:28:00,26.51,25.08,282,141,102
77:29:00,26.52,24.27,258,141,96
77:30:00,26.53,24.68,270,141,96
77:31:00,26.53,24.64,269,141,96
77:32:00,26.54,24.92,277,141,96
77:33:00,26.55,24.4,262,141,95
77:34:00,26.55,24.58,267,141,95
77:35:00,26.56,24.72,271,141,95
77:36:00,26.57,24.58,267,141,95
77:37:00,26.57,24.58,267,141,95
77:38:00,26.58,25.11,283,141,97
77:39:00,26.59,25.34,290,141,97
77:40:00,26.59,25.01,280,141,96
77:41:00,26.6,25.44,293,141,96
77:42:00,26.61,24.51,265,141,97
77:43:00,26.61,24.92,277,141,97
77:44:00,26.62,24.88,276,141,97
77:45:00,26.63,23.95,249,141,97
77:46:00,26.64,25.01,280,141,97
77:47:00,26.64,24.58,267,141,97
77:48:00,26.65,24.92,277,141,98
77:49:00,26.66,24.79,273,141,96
77:50:00,26.66,25.82,305,141,98
77:51:00,26.67,24.51,265,141,95
77:52:00,26.68,24.68,270,141,96
77:53:00,26.68,25.11,283,141,98
77:54:00,26.69,25.44,293,141,98
77:55:00,26.7,25.21,286,141,98
77:56:00,26.71,24.82,274,141,96
77:57:00,26.71,24.16,255,141,96
77:58:00,26.72,24.68,270,141,96
77:59:00,26.73,24.68,270,141,96
78:00:00,26.73,25.01,280,141,96
78:01:00,26.74,25.24,287,141,97
78:02:00,26.75,24.55,266,141,98
78:03:00,26.75,24.88,276,141,98
78:04:00,26.76,24.51,265,141,95
78:05:00,26.77,24.19,256,141,95
78:06:00,26.77,24.19,256,141,95
78:07:00,26.78,25.15,284,141,95
78:08:00,26.79,25.15,284,141,95
78:09:00,26.79,25.11,283,141,98
78:10:00,26.8,24.95,278,141,97
78:11:00,26.81,24.82,274,141,97
78:12:00,26.81,25.01,280,141,96
78:13:00,26.82,24.16,255,141,95
78:14:00,26.83,24.51,265,141,95
78:15:00,26.84,24.85,275,141,96
78:16:00,26.84,24.68,270,141,96
78:17:00,26.85,24.95,278,141,95
78:18:00,26.86,24.72,271,141,96
78:19:00,26.86,23.91,248,141,94
78:20:00,26.87,24.51,265,141,96
78:21:00,26.88,24.02,251,141,97
78:22:00,26.88,24.95,278,141,98
78:23:00,26.89,24.61,268,141,97
78:24:00,26.9,24.37,261,141,98
78:25:00,26.9,24.55,266,141,98
78:26:00,26.91,25.21,286,141,99
78:27:00,26.92,24.82,274,141,100
78:28:00,26.92,25.01,280,141,98
78:29:00,26.93,24.61,268,141,96
78:30:00,26.94,24.51,265,141,97
78:31:00,26.95,25.01,280,141,97
78:32:00,26.95,25.01,280,141,96
78:33:00,26.96,24.88,276,141,96
78:34:00,26.97,24.82,274,141,95
78:35:00,26.97,24.09,253,141,97
78:36:00,26.98,24.95,278,141,97
78:37:00,26.99,24.92,277,141,100
78:38:00,26.99,24.02,251,141,95
78:39:00,27,24.72,271,141,98
78:40:00,27.01,24.88,276,141,95
78:41:00,27.01,25.41,292,141,101
78:42:00,27.02,24.79,273,141,98
78:43:00,27.03,25.18,285,141,97
78:44:00,27.03,24.98,279,141,99
78:45:00,27.04,25.54,296,141,99
78:46:00,27.05,25.15,284,141,99
78:47:00,27.06,25.47,294,141,101
78:48:00,27.06,25.11,283,141,98
78:49:00,27.07,25.24,287,141,99
78:50:00,27.08,25.37,291,141,100
78:51:00,27.08,25.15,284,141,101
78:52:00,27.09,25.37,291,141,101
78:53:00,27.1,24.95,278,141,100
78:54:00,27.1,24.68,270,141,101
78:55:00,27.11,25.57,297,141,102
78:56:00,27.12,25.94,309,141,103
78:57:00,27.13,25.97,310,141,103
78:58:00,27.13,25.24,287,141,103
78:59:00,27.14,24.48,264,141,101
79:00:00,27.15,24.95,278,141,99
79:01:00,27.15,25.37,291,141,98
79:02:00,27.16,25.15,284,141,98
79:03:00,27.17,25.47,294,141,99
79:04:00,27.18,24.72,271,141,100
79:05:00,27.18,25.24,287,141,101
79:06:00,27.19,25.18,285,141,100
79:07:00,27.2,24.98,279,141,100
79:08:00,27.2,24.98,279,141,102
79:09:00,27.21,25.01,280,141,99
79:10:00,27.22,24.34,260,141,100
79:11:00,27.22,24.58,267,141,98
79:12:00,27.23,25.01,280,141,98
79:13:00,27.24,24.95,278,141,95
79:14:00,27.24,25.63,299,141,100
79:15:00,27.25,24.37,261,141,98
79:16:00,27.26,24.58,267,141,95
79:17:00,27.26,25.24,287,141,96
79:18:00,27.27,25.11,283,141,97
79:19:00,27.28,25.01,280,141,97
79:20:00,27.29,24.92,277,141,96
79:21:00,27.29,24.09,253,141,97
79:22:00,27.3,24.27,258,141,96
79:23:00,27.31,24.95,278,141,98
79:24:00,27.31,23.84,246,141,96
79:25:00,27.32,25.63,299,141,101
79:26:00,27.33,24.85,275,141,96
79:27:00,27.33,24.95,278,141,97
79:28:00,27.34,24.95,278,141,98
79:29:00,27.35,25.21,286,141,98
79:30:00,27.36,25.75,303,141,99
79:31:00,27.36,24.79,273,141,98
79:32:00,27.37,24.37,261,141,98
79:33:00,27.38,25.24,287,141,99
79:34:00,27.38,24.92,277,141,96
79:35:00,27.39,24.92,277,141,99
79:36:00,27.4,24.82,274,141,100
79:37:00,27.4,24.72,271,141,97
79:38:00,27.41,25.28,288,141,99
79:39:00,27.42,25.78,304,141,100
79:40:00,27.42,25.88,307,141,99
79:41:00,27.43,25.11,283,141,99
79:42:00,27.44,25.63,299,141,99
79:43:00,27.45,24.82,274,141,101
79:44:00,27.45,25.15,284,141,101
79:45:00,27.46,25.44,293,141,99
79:46:00,27.47,25.69,301,141,99
79:47:00,27.47,25.24,287,141,101
79:48:00,27.48,25.24,287,141,101
79:49:00,27.49,25.54,296,141,100
79:50:00,27.49,25.94,309,141,101
79:51:00,27.5,24.85,275,141,100
79:52:00,27.51,25.31,289,141,101
79:53:00,27.52,26.12,315,141,102
79:54:00,27.52,25.34,290,141,99
79:55:00,27.53,25.85,306,141,99
79:56:00,27.54,25.72,302,141,100
79:57:00,27.54,25.69,301,141,100
79:58:00,27.55,26.12,315,141,102
79:59:00,27.56,24.55,266,141,99
80:00:00,27.57,25.01,280,141,98
80:01:00,27.57,25.11,283,141,98
80:02:00,27.58,25.82,305,141,100
80:03:00,27.59,24.95,278,141,97
80:04:00,27.59,24.79,273,141,98
80:05:00,27.6,25.21,286,141,100
80:06:00,27.61,24.45,263,141,98
80:07:00,27.61,25.24,287,141,102
80:08:00,27.62,25.47,294,141,102
80:09:00,27.63,25.6,298,141,102
80:10:00,27.64,25.37,291,141,100
80:11:00,27.64,24.13,254,141,100
80:12:00,27.65,25.28,288,141,99
80:13:00,27.66,25.47,294,141,101
80:14:00,27.66,25.44,293,141,101
80:15:00,27.67,25.44,293,141,99
80:16:00,27.68,25.47,294,141,104
80:17:00,27.68,25.44,293,141,101
80:18:00,27.69,24.98,279,141,101
80:19:00,27.7,25.24,287,141,102
80:20:00,27.71,24.61,268,141,101
80:21:00,27.71,24.27,258,141,104
80:22:00,27.72,26.15,316,141,105
80:23:00,27.73,25.6,298,141,104
80:24:00,27.73,25.67,300,141,103
80:25:00,27.74,25.01,280,141,97
80:26:00,27.75,26.27,320,141,87
80:27:00,27.75,24.85,275,141,83
80:28:00,27.76,25.15,284,141,81
80:29:00,27.77,26.48,327,141,81
80:30:00,27.78,26.54,329,141,87
80:31:00,27.78,25.08,282,141,85
80:32:00,27.79,24.82,274,141,88
80:33:00,27.8,25.05,281,141,94
80:34:00,27.8,24.4,262,141,101
80:35:00,27.81,24.55,266,141,99
80:36:00,27.82,24.02,251,141,98
80:37:00,27.82,24.4,262,141,98
80:38:00,27.83,24.37,261,141,97
80:39:00,27.84,24.68,270,141,96
80:40:00,27.84,24.64,269,141,94
80:41:00,27.85,24.58,267,141,96
80:42:00,27.86,24.79,273,141,98
80:43:00,27.87,24.51,265,141,97
80:44:00,27.87,24.55,266,141,98
80:45:00,27.88,24.09,253,141,97
80:46:00,27.89,25.15,284,141,100
80:47:00,27.89,25.05,281,141,99
80:48:00,27.9,25.05,281,141,99
80:49:00,27.91,25.11,283,141,99
80:50:00,27.91,24.48,264,141,96
80:51:00,27.92,25.94,309,141,100
80:52:00,27.93,25.88,307,141,102
80:53:00,27.93,25.18,285,141,102
80:54:00,27.94,25.15,284,141,102
80:55:00,27.95,25.75,303,141,102
80:56:00,27.96,25.47,294,141,101
80:57:00,27.96,25.44,293,141,101
80:58:00,27.97,24.92,277,141,103
